+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                           ;
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                       ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance23                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance22                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance21                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance20                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance19                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance18                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance17                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration4                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration3                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration2                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration1                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_Iteration                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16|u_QuadrantMapper                                       ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance16                                                        ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration10                                          ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration9                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration8                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration7                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration6                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance15|u_Iteration5                                           ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
